"id","system","sector","region"
"cae85bbd-b502-414c-ac9a-3ec7a875557d","Sevari","Chorlian","Outer Rim"
"19a7daff-29f3-48b9-8443-3f44503f10c5","Sevetta","Sevetta","Outer Rim"
"2ecffb63-3402-4440-aa5a-ca707fb7d185","Sewalia","","Inner Rim"
"1ed89888-3757-4253-b311-7192d3b9e834","Seylott","Sarin","Outer Rim"
"a9e3b9ee-bc4d-4313-a762-73516a42be86","Seymarti","","Colonies"
"829e42ec-a18d-48bb-bed4-6454e0b8d4e1","Seyugi","","Core Worlds"
"3de1bfc8-03b3-4514-ae95-16564a7f8572","Shackel","Chaykin","Expansion Region"
"8def90d4-80ca-4986-a6fd-d62f59495616","Shadda Nebula","Toblain","Outer Rim"
"52b651ce-673c-4e31-b5b5-130e0a921833","Shadda-Bi-Boran","Toblain","Outer Rim"
"56b59977-7903-40ba-b665-206a830b9784","Shador","Maerdocian","Mid Rim"
"ef17b055-db24-482c-84fd-11575e8e1909","Shadren","Belsmuth","Outer Rim"
"ffc28f52-5550-46d1-a5a3-d65c52a4fc5a","Shafr","Toblain","Outer Rim"
"2d0df2d7-0771-4a44-ab1b-922c76f03dd3","Shahkir","","Inner Rim"
"7d296d0a-a02d-493b-9073-ed9cfc16b549","Shalam","","Inner Rim"
"ac78c8c7-485d-4ac1-8bb3-4390852eb844","Shalankie","","Inner Rim"
"5552c1d4-4c27-4fec-944d-d0e72e4224e4","Shallow March","Mortex","Outer Rim"
"74bb39e6-9414-43d9-aeea-e5ed22c73989","Shalm","Zuma (Ikenomin)","Outer Rim"
"3e03716e-816a-4810-9a40-6e754c8d620f","Shaltin","Thanium","Outer Rim"
"de28bfe6-320e-4524-8742-84753836d278","Shalyvane","Indrexu","Outer Rim"
"e6f27a0e-db4d-4e6a-8559-1e44436f5554","Shantipole","Roche","Mid Rim"
"f402a27a-1390-4670-9b59-fc944834f957","ShaQarot","","Deep Core"
"340b24b8-7443-4cc4-a526-398279b86156","Shar'Ack","Atrivis","Outer Rim"
"c8dfb6a1-2c2b-4cad-b260-809d4b1d194e","Sharb","Chiss Space","Unknown Regions"
"8d544a7a-c339-4254-8afc-5467d3aad27c","Shard","Wazta","Outer Rim"
"9fe55434-ba3f-487a-8bb1-8d40a989d595","Sha'rellia","","Hutt Space"
"51632d4f-eca5-421e-b62a-5ebe6077cff1","Sharlissia","Bon'nyuw-Luq","Outer Rim"
"2b5c2799-c0e4-421b-992b-cca80af55839","Shasa","","Inner Rim"
"9da20214-af85-4bec-8a8d-79f33027e24d","Shasfath","","Inner Rim"
"d25a08b5-bcb9-43cf-8b51-4ecac0ff41b2","Shatuun","Kathol (Outback)","Outer Rim"
"c2b17f4d-8a96-41aa-8d4d-f39e6b74938e","Shaum Hii","Tragan Cluster","Outer Rim"
"9b39b048-0364-4264-bb37-789d5419341e","Shawken","","Core Worlds"
"b60887b3-e79c-4787-bce1-193a0f763818","Shawti","","Hutt Space"
"32751655-4dc8-49ff-a8ff-5899fa89670b","Shaylin","Pakuuni","Outer Rim"
"5cc937d1-f195-47ea-af5d-5de167b5a580","Shaymore","Immerian Outback","Expansion Region"
"c00ad5d1-025b-430b-be05-ae7731ce09c7","Shedu Maad","Hapes Cluster","Inner Rim"
"260afcce-1dc5-4720-b2d2-94d45404cf7c","Sheela","Abrion","Outer Rim"
"81c4ca11-4b3f-4df0-90e6-5d6f635220dd","Sheh Soahi","Cassander","Outer Rim"
"3afb8daf-a94d-42b4-a3e5-ea23067a1841","Shelkonwa","Shelsha","Colonies"
"f4d7c0de-41b8-4284-b068-518b138cb528","Shella","Tapani","Colonies"
"9c393a78-0e17-4edb-ada3-88375f64c55a","Shenio","Kalamith","Outer Rim"
"55c87157-56ab-4806-8917-4a9a2bc58dde","Sheris","Belsmuth","Outer Rim"
"8b14a070-cfbe-4954-ae09-bcc0caa2b62b","Shesharile","Minos Cluster","Outer Rim"
"f1245347-fbf0-4aed-94b3-b096357d66b7","Sheva","Tapani","Colonies"
"9dca0361-2515-472b-92d7-304729917e0d","Shibric","","Inner Rim"
"3a74505e-3cf1-45af-a52a-0e7bb6b069ad","Shifa","Tapani","Colonies"
"2e42d37c-579e-4bb0-845c-0a552b4a7f61","Shiffrin","Tammuz","Outer Rim"
"2a89b971-5d9f-47d4-a7ee-b084c3970e4f","Shihon","Chiss Space","Unknown Regions"
"19ab83ba-9ffb-4790-b7e7-7ff8d96c88e1","Shi'kar Straits","Nembus","Outer Rim"
"6798f6e9-8248-4b49-9430-68e9a4d29ea8","Shikitari","","Unknown Regions"
"82485fbe-8e4a-4ee7-93aa-ce4d374420ba","Shili","Ehosiq","Expansion Region"
"c1cc421e-dbb1-4466-98b0-5b86839dfb09","Shimia","Dalchon","Outer Rim"
"56afd82e-a9b6-4472-b3a1-4c702865adc8","Shimmer","Rayter","Outer Rim"
"6a7556b8-15b6-4a7e-ac13-9e811b6a7c44","Shinbone","","Wild Space"
"b093edb9-5567-498a-916d-3b239ab7e09f","Shindra","Tapani","Colonies"
"db6ef66b-87d6-4456-9419-5a4f78fb83bb","Shintel","Kathol","Outer Rim"
"0b5beffe-fdd5-4b90-b796-c388fee1e5b2","Shiva","","Wild Space"
"1845bc2f-5a70-48d0-8a87-fd18341d63e6","Shogun","Quence","Outer Rim"
"a0a67276-74e2-440d-8162-0bc300f43967","Shola","Tammuz","Outer Rim"
"9ede142d-b27b-48bd-8cf0-d7880902279f","Shoon","Senex","Mid Rim"
"11065986-e638-455e-a49a-88a258955ba2","Shopani","Tapani","Colonies"
"9c0205c5-dc16-46c9-aa2f-3f3e11416cfb","Shoroni","","Colonies"
"719e6627-c741-4326-88f0-8e388d8d8291","Shosho","Graador","Mid Rim"
"2720888a-e7c3-43c7-b61b-ccece5a9f2dc","Shotem","","Colonies"
"3af6ba9f-6b29-41e7-9163-67c021919bc2","Shownar","Parmic","Outer Rim"
"900e93f2-c508-4e5e-a9cc-85b06cc47096","Shramar","Clacis","Outer Rim"
"81fd1006-a235-414a-a40f-d45f8d811f6f","Shrokaan","Baroli","Expansion Region"
"12c52ef9-6580-418a-a688-58dc1afac0fe","Shuldene","Javin (Yarith)","Outer Rim"
"58bb4d68-48cf-4c05-9fb8-5b7f1725302e","Shulstine","","Colonies"
"3aba250d-156d-49d9-abe9-d8391a454540","Shulxi","","Core Worlds"
"95b28089-3fe2-4723-af63-98c64388e797","Shumari","Parmel","Outer Rim"
"ee7f3d2c-224d-4fd7-84bd-dc878a945be8","Shumavar","Atravis","Outer Rim"
"9dc458ae-e1c1-4bea-bd44-88b0298d4e11","Shumogi","","Core Worlds"
"0c37bec8-990c-4f1b-8cb6-3958acbef329","Sh'ung-tesk","Ciutric","Outer Rim"
"526249b1-35e7-436f-a0b5-785b075bd4f1","Shuraden","Koradin","Outer Rim"
"b7c18e2d-9a18-4a9e-a649-9433feb39bd9","Shurrupak","Vulcusion","Expansion Region"
"a69924f9-1c79-477b-be27-3e3d54f59b54","Shusugaunt","Raioballo","Outer Rim"
"76db9058-cdd4-4923-bbcc-f88313dc6807","Shu-Torun","Chaama","Mid Rim"
"625305df-3bc6-41b3-9aa0-91880aed77ae","Shuxl","Javin (Yarith)","Outer Rim"
"cdcfda62-af2c-4336-aa7c-1fac330357f9","Sibensko","Bes Ber Bikade","Expansion Region"
"d99e399c-4d85-4a01-95ab-a39fc0bc34d6","Sibilaar","Bozhnee","Outer Rim"
"5784bd7b-ab91-4cc2-93a1-988aeda8f933","Sibisime","Sombure","Mid Rim"
"9b6b7d5d-472e-4a32-9579-5bec3dab9ef3","Sidi","Illisurevimurasi","Outer Rim"
"de9a26c3-5601-47af-a6c8-f8f1dc19011e","Sif-Alula","Trestis","Expansion Region"
"adc33caa-93c6-43f9-b431-d51a2da9dfbc","Sif'kric","Mezeg","Mid Rim"
"7be36cf8-5b28-41f2-99f6-fa6aa0185a96","Sifuchi","Lostar","Expansion Region"
"349db7f9-006d-4548-a79c-826de4bc8a33","Sif-Uwana","","Colonies"
"7ca2daa8-55d5-4d93-aa64-a44ef557b313","Sigil","Chorlian","Outer Rim"
"1f5a03ad-90fc-497c-bb22-3673dda6ad5e","Sigma Station","Demetras","Mid Rim"
"4791c5d5-cf35-4d29-bd15-055048987224","Sika","Brevost","Expansion Region"
"0a4de4ca-2692-4b16-b1f4-6304eb5271dd","Sikkem","Thanium","Outer Rim"
"486cc45d-fe2e-4ece-a444-f168fc7511ea","Sikurd","Tynquay","Outer Rim"
"51d77c1a-3d39-4612-9a19-61fc672f4965","Sil Gohtta","Lol","Outer Rim"
"c8ab22af-3693-46f3-8825-7e1835759969","Sileria","Corellian","Core Worlds"
"6e1e1fa7-4371-4e59-8cfa-b8b566540b5e","Silken","","Wild Space"
"b36f276b-5936-48d8-ab08-76256b243632","Silla","Strabin","Mid Rim"
"6c26a0e4-3334-4f38-95a4-27eb63501c9a","Sil'Lume","Seitia","Outer Rim"
"28b397ed-4735-4491-b20f-9f8c4f6eddd6","Silorna","Imberlin","Expansion Region"
"ab20b442-c20b-4085-9069-aab923c772ad","Silunes","Arc d'Stot","Expansion Region"
"23a248c2-b62d-4945-bf08-6ae8f9f43366","Siluria","Atravis","Outer Rim"
"4a5e8864-b6da-4dbc-8a70-55f5b1d3646f","Silver Station","Doldur","Mid Rim"
"02ec6ccf-443e-4318-8823-24eaeec72094","Silversisi","","Inner Rim"
"ed338878-bad4-4654-af39-9cb6c37d5cc3","Silvestri","Ado","Mid Rim"
"b855ea5a-70c8-4209-9dcd-add261c9f8d7","Simbarc","Cadma","Outer Rim"
"58fcb1fe-043d-4547-9035-bb32191d1224","Sim'char'ser","Albanin","Outer Rim"
"bfabb34e-c1bf-45d4-9ec8-0aec6636a0ec","Simento-Threk","Meram","Outer Rim"
"c9650825-4c13-4892-be26-7b8a8209da74","Simik","","Inner Rim"
"4dce929a-096f-41a3-b296-7fa8dfb7cca1","Simocadia","","Inner Rim"
"fa4aa40c-d02b-4cb2-9f73-6a73b294981a","Simoom","Senex","Mid Rim"
"023f63f7-dfbd-4e20-bf5f-24400abff28a","Simoth","Mortex","Outer Rim"
"3a7b2e5c-576e-4c11-ab8b-dd9b2997377b","Simpla","Kalamith","Outer Rim"
"2186478f-eb51-4224-89d0-65806d9c9f61","Simra","","Colonies"
"ced4f266-d2f1-4785-a1f4-d3bc996c9257","Simus Minor","Colundra","Outer Rim"
"ae979355-4c7e-4708-97e9-d41288cabfff","Sinded","D'Aelgoth","Mid Rim"
"aaa55222-161c-41c7-8200-cc935fd2b63a","Sinjan","Albarrio","Outer Rim"
"5d115aed-a2e9-4bf2-a65e-36e29d49d615","Sinkar","Fakir","Colonies"
"3ab3cbae-cfee-405a-909d-001e3394f3f9","Sinsang","Raioballo","Outer Rim"
"3e4760db-a6d7-41f3-b17c-13de77b835cb","Sinta","Hune","Mid Rim"
"73b1b281-816a-4a36-9074-50a974e7f11e","Sintheti","Noonian","Outer Rim"
"f5312e0f-da4b-409a-86d7-adc9470dd710","Sinton","Rago","Mid Rim"
"5f3f758b-4de4-44b5-8be6-cb830555ebac","Siola","","Core Worlds"
"8eca688e-fb2d-4727-a0f6-4306570cebb6","Sionia","","Hutt Space"
"3430235b-f557-4598-a238-d90e3a550bcc","Sipo","Kwymar","Outer Rim"
"4834d019-eb97-4585-bb9b-39019b6823ba","Sipsk","Kanz","Outer Rim"
"200fed5f-3dfe-4db3-b6af-3a78a9e14fd2","Sirdar","Oricho","Outer Rim"
"0fdd4167-e274-481a-9518-2d54ca606ed0","Siriamp","Halm","Mid Rim"
"ece6e865-e3c6-4d6e-85b7-f8d858d2bb56","Sirpar","Arkanis","Outer Rim"
"b099087c-321b-457b-a7b5-efb6812820fa","Sisk","Calaron","Outer Rim"
"60c34b28-af4c-4b8e-82c9-f70b3c93c616","Siskeen","Hunnoverrs","Outer Rim"
"b7b68640-44b2-4397-93b4-5768c59bd88a","Sittana","","Core Worlds"
"cf9f7970-33ca-4a3f-8099-d5c6f00e4627","Sivad","Iskin","Mid Rim"
"e0a190b6-172b-45a6-8d78-2738c9fa4280","Siveria","Kibilini","Outer Rim"
"d60a9f95-be90-4a9c-9b2a-945ab4010c7c","Sivoria","Hapes Cluster","Inner Rim"
"c8274c38-b460-4897-a9b8-5df5071a52b9","Sixela","Thuris","Outer Rim"
"53ec3ac1-636d-4220-a932-dccc95c5b6c3","Skako","","Core Worlds"
"8c2f2135-264c-4be5-9614-86fe7daacadc","Skangravi","Msst","Mid Rim"
"53238f0c-6f44-4d32-a6d4-10adea7bcc19","Skann","Astal","Outer Rim"
"e27c0e98-92af-4539-a17c-5885dc4fd0b8","Skaradosh","","Inner Rim"
"9869605e-3a4d-4526-a967-3395fcdf8059","Skaross","Morshdine","Outer Rim"
"e012e1a0-e58f-41e5-9783-9ebc5eef270b","Skarpos","Grumani","Outer Rim"
"3879cde5-bf00-45b5-b710-42a5fa8372e2","Skartis","Senex","Mid Rim"
"a116277e-f4a1-4ed6-bfda-06233d8f1648","Skärtis","Senex","Mid Rim"
"6819b3b8-8121-4672-bf9b-5746730db671","Skeebo","Shadola","Outer Rim"
"e439f4c5-f9f5-42a9-ad30-c9646a22074f","Skeressa","Cadma","Outer Rim"
"ed8626e7-dd71-4733-868c-7de639d9f7ba","Skine","Skine","Outer Rim"
"f1d502bc-55ef-4cb2-bc80-a1e5669a1ab7","Skone","Brak","Expansion Region"
"0e7a837c-8258-44cf-a4ac-2871b428a6a5","Skor","Airam","Outer Rim"
"930a535c-1cf5-401d-925b-79aa47853442","Skorrupon","Trans-Vulta","Mid Rim"
"98207820-bf2e-411b-80d0-1dd786900219","Skree","Chitargahr","Expansion Region"
"fcbdf910-d67d-4680-b032-bf945a7d6307","Skuhl","Spadja","Outer Rim"
"2158dbb8-2993-45a0-bd2b-d5ab71b5cd80","Skustell Cluster","Tarabba","Outer Rim"
"d2a5c92c-af36-4eaf-aee2-802822a6cc6a","Skuumaa","Mytaranor","Mid Rim"
"8f105d98-eb21-4f0c-aefa-335def72fbc8","Skye","Varada","Outer Rim"
"c5923125-d893-422c-b075-51a5af977c42","Skynara","Skine","Outer Rim"
"0ab43e7d-c4b2-4ea5-8db3-05e7751bc730","Sleedara","","Core Worlds"
"b31309d6-b30a-4fd6-828f-bcbbe3f23dde","Sleheyron","","Hutt Space"
"4921dfea-1197-4fe5-b02b-6fc175b56023","Slession","","Inner Rim"
"04357150-407d-497b-a23e-181e43cfdb30","Slivia","Astal","Outer Rim"
"a5531ab3-1bc3-43f2-bb73-e4546f02136c","Sljee","Ehosiq","Expansion Region"
"ced5da38-fe56-48c0-8002-3a06646e51f0","Sloogaria","Rseik","Outer Rim"
"f1c4731a-d03a-43f7-a5d8-b144db0c904b","Slotern","Wazta","Outer Rim"
"ad0df366-87d9-4f04-a611-5593e655fb8a","Sluis Van","Sluis","Outer Rim"
"f75e2239-57b7-4c9d-b96e-a147427b57bb","Sluudren","Chorlian","Outer Rim"
"38f7149f-faf0-4e45-a4a1-c33ee3bc345d","Smarab","Dohlbani","Mid Rim"
"2d1d7773-5327-44cc-a67e-ea7ce52a42c6","Smarck","Cademimu","Outer Rim"
"db51dffd-99af-42bd-918a-11efd71b93f1","Smarteel","","Wild Space"
"e7f7af99-ffbb-4459-9312-b1cad604e42e","Smuggler's Run","Gaulus","Outer Rim"
"f215b5ad-d159-481c-bf16-92642ed294df","Sneeve","Kastolar","Mid Rim"
"88964369-cd67-4bc9-82a6-8bd28b531822","Snevu","","Unknown Regions"
"14f556e1-5ed0-458c-8f23-a2c8feb0bb2f","Snowdn","Centrality","Outer Rim"
"114955af-8cce-4d8b-ac57-7f68e336bdcf","Snugano","Spirva","Mid Rim"
"886d343a-b86f-4dfe-ae25-d54fa8cf5874","Sochi","","Inner Rim"
"1a54cdf0-bb15-43cf-ae6f-3cf488ae1f70","Soco-Jarel","Xappyh","Outer Rim"
"b56168c4-e7eb-4b05-bffb-79b3f2ce23b7","Socorro","Kibilini","Outer Rim"
"c81391f4-1756-44b9-ad7c-4e658d9cbdbf","Soika","","Inner Rim"
"be05c378-da35-47f1-b38e-f5e2ee803679","Sojourn","Carrion","Outer Rim"
"9773145b-4af4-4eda-8fef-a65683c02f76","Solacton","Tharin (Periphery)","Outer Rim"
"3c5378db-cad6-46d9-84ef-4d4c55c9c5da","Solaest","Belsmuth","Outer Rim"
"e71c0899-78c5-460a-af3d-ff47fc47fc71","Solanus","Lothal","Outer Rim"
"1f5a8106-5a45-453f-98e6-7054e613e498","Solarine","Suolriep","Outer Rim"
"50c244f7-ef5f-4c8c-b068-6a944cec9b56","Solassus","","Core Worlds"
"2d51dd9e-f12a-4c33-afc1-1c81b893e44c","Solay","Lothal","Outer Rim"
"1c7258d2-b238-4c72-8881-64a59e3759ce","Solem","Rayter","Outer Rim"
"f5e955fc-be89-421e-92e1-40cd4c73b614","Solibus","Chitarghar","Expansion Region"
"5974463a-c820-49b2-b65b-3e2e2192365e","Solitair","Garwian Unity","Unknown Regions"
"813e07c9-aad7-4ce9-b075-00a553a64405","Solloops","Kuat","Core Worlds"
"179ac19e-5029-4084-a927-5ab268f60d00","Solu","Meridian","Outer Rim"
"038dc995-42a2-482a-a1e6-6283fe472d03","Solubria","Shadola","Outer Rim"
"51be20c7-258f-4a46-872e-5b1a52cc11ad","Somavva","Tharin (Divis Arm)","Outer Rim"
"25b8f051-8139-4d80-9500-80905a610ce9","Someilk","Seswenna","Outer Rim"
"756f176c-8b25-4f3f-8e4a-58f70215748b","Somov Rit","Onatos","Mid Rim"
"6054cd85-f180-49dd-8ca2-302e58657525","Sondarr","Sertar","Outer Rim"
"5d5af658-a16c-4352-a105-19c0fa85564e","Sonn Vilmari","Colundra","Outer Rim"
"ece20ec5-cc1e-4f13-99a5-e89f6facce05","Sontara","","Core Worlds"
"06e6aad7-d9e5-4dce-88da-03a60b3e0dc4","Sontor","Tungra","Outer Rim"
"e727055a-958b-44c2-ac9b-106c323a4c8c","Son-tuul","Perinn","Outer Rim"
"ca973200-b782-4574-b4a7-ede74e8c04f8","Soola","Khuiumin","Outer Rim"
"c6203020-824e-4459-a418-90968994720c","Sooma","Thanium","Outer Rim"
"4e982359-26f6-4a54-b662-17e7c66b8e65","Sooncanoo","","Inner Rim"
"08429088-7406-484a-9d73-7ff064ed9038","Sorca Retreat","","Inner Rim"
"2784fba4-e955-46d2-88cc-726a7d242334","Sorderia","Suolriep","Outer Rim"
"fcecb078-b59d-485d-8e48-0cf06a154352","Sorella","Tapani","Colonies"
"ff0747fb-ee67-4a2b-8236-602a70896d1a","Sorfina","","Inner Rim"
"8480cf0a-3ed0-47bb-996a-d85e3d11ab32","Sorgal","Mieru'kar","Outer Rim"
"bca83fe6-539e-458c-bbef-88bdf0853bcf","Sorgan","Karthakk","Outer Rim"
"be903f60-0681-4611-9778-76d72bd5525a","Sorimow","Pacanth Reach","Outer Rim"
"43a54834-d4e8-4eca-8362-9f2eb214e9ed","Sorjus","Meridian","Outer Rim"
"05363bf0-4fa3-47f5-95cd-c1c73ca0218a","Sorl","Dantus","Outer Rim"
"9009ff45-79cb-4cc9-8b79-87d5522624f1","Sormahil","Corva","Outer Rim"
"82c94088-b19e-4540-a478-9df1ea4ac678","Sorotarr","Yushan","Mid Rim"
"2f549e72-09fd-40e1-8f54-f55cf7fd29cd","Sorrus","Kalamith","Outer Rim"
"3baa869e-cf0c-47ae-8e4a-7e531955c85f","Sortuvia","Xappyh","Outer Rim"
"b3a88758-74bb-4ab8-b6e9-393f07ab5cd3","Soruus","Cronese Mandate","Outer Rim"
"ec19aca4-76b8-4880-b0c0-7ad0cbb9235d","Soterios","Tapani","Colonies"
"7bdbc16e-afb2-4e12-8c70-b459fac14afa","Soule","","Core Worlds"
"0e5f41b5-0144-4706-854c-810e0c6a858c","Soullex","","Wild Space"
"8fef92c7-d8fd-4e1c-b65a-fbc48e51f602","Soul's Lament","Greater Plooriod","Expansion Region"
"925d7f58-bc33-4684-8a32-199b33478a10","Soun","","Expansion Region"
"f99bec2d-aa7e-4b8b-acfc-564231831705","Space Station Scardia","Null Zone","Expansion Region"
"ebba325f-ced4-4d81-bd32-16d74cf56803","Space Station Trenchant","Trax","Mid Rim"
"ce1682c7-790b-48a2-aa94-467df87f0127","Spaceport THX1138","Fath","Outer Rim"
"605725f3-b137-4105-bc91-67210462bfe1","Spalex","Dantus","Outer Rim"
"a874869d-459f-4b6b-9adb-8ba644f64768","Spangled Veil Nebula","Meridian","Outer Rim"
"83d88bf6-a017-41a3-a3db-811037726ce1","Spanthaer","","Inner Rim"
"360385c5-16ad-4e87-89c8-9f69f96bd37a","Sparingia","","Core Worlds"
"fad177e2-9005-41dd-a591-ca99530a7929","Sparth","Prefsbelt","Outer Rim"
"3ad670d7-f6ba-4955-b251-7ddc248d5cbc","Spawn Nebula","Corva","Outer Rim"
"eee02d85-0d72-4488-96ac-c0030323cee3","Speco","Bon'nyuw-Luq","Outer Rim"
"b52b5727-519a-41ba-963b-2d72a7f81343","Spee","Saijo","Outer Rim"
"717ca5cd-ac94-4965-8764-4a39ae529cfb","Spefik","Atrivis","Outer Rim"
"128bd0e6-126f-4f75-abc0-cc2b55ce0bd6","Spellhaus","Meerian","Outer Rim"
"5fcb8538-3696-4789-83e7-3d4969c90492","Sperin","Bajic","Outer Rim"
"a5d6a966-a47a-40d2-b525-1885fdf611f5","Spice Terminus","Parmic","Outer Rim"
"92729c24-223e-4b56-82c4-9039b3d71cd6","Spillwater","Candoras","Outer Rim"
"b52bd33c-568f-4933-b322-d5446eba5bda","Spinax","Allied Tion","Outer Rim"
"c1459ae3-a72c-4905-9ae9-e7706c120bd7","Spindrift","Rseik","Outer Rim"
"95c2095d-d732-495f-99b5-af37ccd29767","Spintir","Spadja","Outer Rim"
"917d6472-c099-4ba9-a8c4-a4fdd94bc738","Spira","Lytton","Core Worlds"
"6b1112f2-5d2b-4678-a46d-65b7512d9ecb","Spirador","Tandon","Mid Rim"
"fadaaaa6-ddca-4d68-b1c9-b95fa78dc3f7","Spirana","","Inner Rim"
"474deac4-51d9-4fb7-acbe-23e3fe8291a3","Sposia","Chiss Space","Unknown Regions"
"c2d2c8c5-4079-4bae-956d-704893b93367","Sprizen","Sprizen","Outer Rim"
"c21ff16b-a25c-40d0-af7f-236ffe4d7c97","Spuma","Seswenna","Outer Rim"
"7e199f34-1adc-4e3f-8fd7-4b5a02f79656","Spunchina","","Wild Space"
"5fd74054-d20b-47df-ae42-ac8982c6f704","Spur, The","Quence","Outer Rim"
"3c9bd806-d1df-4b0d-8615-32e8433857e4","Squab","Airam","Outer Rim"
"cf22a87e-4627-4be2-8057-4068d95e4a99","Squamat","Mayagil","Outer Rim"
"2d02c271-5f67-46cf-a1be-ff49e0cb77f1","Squan Station","Arboo","Outer Rim"
"12cdd86c-dea9-4b9b-bfcb-225a17b9173a","Squarr","Atrivis","Outer Rim"
"ebf5d70a-1005-46c9-8034-24300aeb75c4","Sran","Ash Worlds","Outer Rim"
"0fcad587-51bc-423b-b2c2-58f8fba601cf","Sriluur","Tharin (Periphery)","Outer Rim"
"e2b5127b-9d5c-48a1-93c0-968948576be0","Sronk","Oplovis","Outer Rim"
"aa48d229-4a90-4909-b538-6e1e55386fc3","Ssi-ruuvi Cluster","","Unknown Regions"
"968b8253-606a-48d4-92f4-3524e30afa73","Ssori","Klina","Outer Rim"
"05b79fba-58ba-432d-98b6-aa25ca9902bd","Staggec","Bajic","Outer Rim"
"9aeeb52f-30d7-4347-9c7f-b1f09c5d0bae","Stalimur","Tion Hegemony","Outer Rim"
"3d0ab449-347d-49a6-9351-f18c591ca2b9","Stalsinek","Hapes Cluster","Inner Rim"
"315270d8-9eb6-41ce-b904-198227da1ead","StarForge Nebula","Ado","Mid Rim"
"9c216b55-4636-4436-bf96-fe341b01613a","Starlag","Hevvrol","Mid Rim"
"e5bf0986-1718-4b33-a643-dc51809d5ec6","Starlyte Station","Ado","Mid Rim"
"e06e5eae-26cf-4f29-b1b4-58552a058478","Starport Borgo","Oricho","Outer Rim"
"9ffe78ae-16df-459f-a962-cee0a653b67f","StarStation 12","","Wild Space"
"bd7932c5-b140-4576-a424-9e5d3f204072","Starswarm Cluster","Koros","Deep Core"
"c75dd839-21d0-4e69-82f5-12b3ba5a3a98","Stassia","","Deep Core"
"bea4a6d3-17ef-4fa3-b64b-624d235f538f","Station 88","Vorc","Mid Rim"
"b778c63e-1dd6-4801-9b71-b945f9df2346","Station Zeta","","Inner Rim"
"73fe9e73-0d7a-46b6-bf2d-c12439a6d6e3","Steelious","","Core Worlds"
"7e633fbe-dc1a-4f4b-9fd6-4a31d6b9afc7","Steergard","Thesme","Outer Rim"
"7078f8cc-e1d0-4923-a641-a3b4cd39f97b","Stellan","Hunnoverrs","Outer Rim"
"3ce3fe57-202b-4013-9043-271a7cc42d6d","Stend","Juris","Outer Rim"
"0d2a738f-45fb-4b4c-9def-fc5343f12988","Stennaros","Har Worlds (Stennes)","Expansion Region"
"2a4e6c9d-9e48-4606-b387-3540998030d9","Stenness","Airon","Inner Rim"
"3cc04e66-13b5-45bc-b61c-1ec50985f635","Stenos","Spadja","Outer Rim"
"4c24e3ce-84d2-4583-833d-abf42847ec16","Stensen's Colony","Stensen","Outer Rim"
"db8168e8-fa0a-4c6f-b9c6-55eafd3e6dd8","Sterdic","Ryndellian","Mid Rim"
"1410144f-6f4e-49d3-a8a4-4fc1fe5862a6","Stewjon","","Deep Core"
"b434824b-d04c-4a47-8c46-9f15b4a508f0","Stic","Xappyh","Outer Rim"
"fd8d632d-9b0a-4216-bf8c-aec3c5ffd6aa","Stieg","Calaron","Outer Rim"
"56dcddf0-e622-4119-b6b1-d51237d30597","Stivic","Garwian Unity","Unknown Regions"
"1655cd5c-81d9-46aa-8b77-6828122cae0c","Stobar","Boeus","Expansion Region"
"d9b6c823-622d-4190-943c-07adfeb1a6ec","Stoga","Bitrose","Outer Rim"
"c9f940a1-e323-441d-8c71-20ee564e6796","Storinal","Noonian","Outer Rim"
"2d497003-1b65-4fe6-a850-d3acfd9aed8f","Storthus","Churba","Mid Rim"
"24474872-cb63-434b-a4e5-09896174e9e5","Stovax","","Core Worlds"
"ede24717-c11e-470b-9eed-ca66ed81485c","Strata","","Inner Rim"
"e5251e05-b7fe-44cc-be45-cf92fa047b31","Stribos","","Core Worlds"
"ce3ced97-7e58-4eae-b291-b9ec17f76bc6","Strokill Prime","Calamari","Outer Rim"
"7583ec02-af40-4cf5-88ce-0d2a34b68566","Stygeon","Nuiri","Outer Rim"
"863db3a5-239e-4310-9437-1b4f70fe2d91","Stygian Caldera","Esstran","Outer Rim"
"9ce167d4-8ecc-4309-b47e-468bc61e2bac","Stygmarn","Bri'ahl","Outer Rim"
"14b95d25-fd7d-48e0-9030-0f2ce6fea1a9","Stylar Nebula","Corva","Outer Rim"
"2920b548-a2dd-4968-b6cc-d28d404a429b","Styx","Baxel","Outer Rim"
"b385f16d-15b8-43a2-8da3-9a4ba7f6c367","Suarbi","Quence","Outer Rim"
"6e88d29e-a64d-40c4-b2b7-0d33f06ea176","Suba","Atravis","Outer Rim"
"2e6815cb-069e-42b0-9957-21db5ee9bb37","Subterrel","Subterrel","Outer Rim"
"e2d72253-8108-49e7-a8ac-5a0ade1bc6a3","Sucharme","Grohl","Outer Rim"
"7bad18fe-6487-4eef-a07a-d532200405a9","Sufezz","Jubilar","Outer Rim"
"cf2f9431-3df3-4134-966f-7d7e0347fe12","Suhuurmin","Quence","Outer Rim"
"ccb64a28-ba0e-4047-8938-825e0dd19904","Sukkult","","Inner Rim"
"e7bd2f6d-5897-4500-95d7-0454a14c5716","Suliana","Senex","Mid Rim"
"39b75ef5-0f9b-4fd6-bfa3-45a525e9922f","Sulloria","Svivreni","Outer Rim"
